ID,classe_real,score_EfficientNet-B0_logmel,peso_EfficientNet-B0_logmel,score_EfficientNet-B0_stft,peso_EfficientNet-B0_stft,score_ResNet-18v2_cqt,peso_ResNet-18v2_cqt,score_ResNet-18v2_stft,peso_ResNet-18v2_stft,score_final,decisao_final
PA_E_0009662,spoof,13.857344627380371,0.275,12.515873908996582,0.3,1.0,0.223,1.0,0.201,7.989531945228576,spoof
PA_E_0009663,spoof,7.7865424156188965,0.275,9.690389633178711,0.3,0.9999250173568726,0.223,1.0,0.201,5.472399333119392,spoof
PA_E_0009664,spoof,10.43936824798584,0.275,16.16260528564453,0.3,1.0,0.223,1.0,0.201,8.143607853889465,spoof
PA_E_0009665,spoof,11.472840309143066,0.275,17.775148391723633,0.3,1.0,0.223,1.0,0.201,8.911575602531435,spoof
PA_E_0009666,spoof,6.248253345489502,0.275,10.081547737121582,0.3,1.0,0.223,1.0,0.201,5.166733991146087,spoof
PA_E_0009667,spoof,12.78349494934082,0.275,12.315469741821289,0.3,1.0,0.223,1.0,0.201,7.634102033615112,spoof
PA_E_0009668,spoof,15.643531799316406,0.275,25.57651710510254,0.3,1.0,0.223,1.0,0.201,12.398926376342775,spoof
PA_E_0009669,spoof,11.130508422851562,0.275,13.865866661071777,0.3,1.0,0.223,1.0,0.201,7.644649814605712,spoof
PA_E_0009670,spoof,-2.2892253398895264,0.275,6.945484161376953,0.3,0.9623163938522339,0.223,0.9999908208847046,0.201,1.8697029907703397,spoof
PA_E_0009671,spoof,13.485207557678223,0.275,12.542167663574219,0.3,0.9999997615814209,0.223,0.9999998807907104,0.201,7.895082300305367,spoof
PA_E_0009672,bonafide,2.7970383167266846,0.275,0.6851336359977722,0.3,0.017331968992948532,0.223,0.5582199096679688,0.201,1.0907928588278593,bonafide
PA_E_0009673,spoof,13.148277282714844,0.275,13.374850273132324,0.3,1.0,0.223,1.0,0.201,8.05223133468628,spoof
PA_E_0009674,spoof,8.262252807617188,0.275,15.30028247833252,0.3,1.0,0.223,1.0,0.201,7.286204265594482,spoof
PA_E_0009675,bonafide,-6.985394477844238,0.275,-5.59442663192749,0.3,0.0006734257331117988,0.223,6.290667329267308e-07,0.201,-3.5991611706045155,bonafide
PA_E_0009676,spoof,12.756425857543945,0.275,6.456081867218018,0.3,1.0,0.223,1.0,0.201,5.86884167098999,spoof
PA_E_0009677,bonafide,-5.997389793395996,0.275,-7.009682655334473,0.3,2.142752691725036e-06,0.223,1.428128143743379e-06,0.201,-3.752186224896634,bonafide
PA_E_0009678,spoof,1.5972033739089966,0.275,5.772873878479004,0.3,0.988723635673523,0.223,0.9999741315841675,0.201,2.592573262572288,spoof
PA_E_0009679,spoof,11.363266944885254,0.275,11.5637845993042,0.3,1.0,0.223,1.0,0.201,7.018033789634704,spoof
PA_E_0009680,spoof,12.321161270141602,0.275,14.29230785369873,0.3,1.0,0.223,1.0,0.201,8.10001170539856,spoof
PA_E_0009681,bonafide,-3.059365749359131,0.275,1.5037603378295898,0.3,0.0009478795691393316,0.223,0.20303413271903992,0.201,-0.3491762419044391,bonafide
PA_E_0009682,spoof,8.19834041595459,0.275,12.341362953186035,0.3,0.9999998807907104,0.223,1.0,0.201,6.380952473759651,spoof
PA_E_0009683,spoof,14.611095428466797,0.275,22.469886779785156,0.3,1.0,0.223,1.0,0.201,11.183017276763918,spoof
PA_E_0009684,spoof,14.335373878479004,0.275,21.141298294067383,0.3,1.0,0.223,1.0,0.201,10.708617304801942,spoof
PA_E_0009685,spoof,13.058080673217773,0.275,14.694609642028809,0.3,1.0,0.223,1.0,0.201,8.423355077743532,spoof
PA_E_0009686,spoof,9.822090148925781,0.275,9.9331693649292,0.3,1.0,0.223,1.0,0.201,6.105025600433349,spoof
PA_E_0009687,spoof,2.3946995735168457,0.275,8.704472541809082,0.3,2.0399118056957377e-06,0.223,0.9999054670333862,0.201,3.4708655990339,spoof
PA_E_0009688,spoof,4.316773891448975,0.275,11.009807586669922,0.3,1.0,0.223,1.0,0.201,4.914055096149444,spoof
PA_E_0009689,spoof,12.17294692993164,0.275,8.991141319274902,0.3,1.0,0.223,1.0,0.201,6.468902801513671,spoof
PA_E_0009690,bonafide,-7.280282974243164,0.275,-7.639707565307617,0.3,2.0571485947584733e-05,0.223,3.309506280135821e-10,0.201,-4.293985500001267,bonafide
PA_E_0009691,spoof,16.655799865722656,0.275,23.397817611694336,0.3,1.0,0.223,1.0,0.201,12.023690246582033,spoof
PA_E_0009692,spoof,10.021049499511719,0.275,12.059821128845215,0.3,1.0,0.223,1.0,0.201,6.797734951019287,spoof
PA_E_0009693,bonafide,-5.828773021697998,0.275,-4.703959941864014,0.3,0.8469009399414062,0.223,0.04405044764280319,0.201,-2.816387513943017,bonafide
PA_E_0009694,spoof,13.985856056213379,0.275,17.09418296813965,0.3,1.0,0.223,1.0,0.201,9.398365305900574,spoof
PA_E_0009695,spoof,13.981367111206055,0.275,20.690738677978516,0.3,1.0,0.223,1.0,0.201,10.476097558975221,spoof
PA_E_0009696,spoof,14.51264762878418,0.275,14.523834228515625,0.3,1.0,0.223,1.0,0.201,8.772128366470339,spoof
PA_E_0009698,spoof,14.416993141174316,0.275,13.538537979125977,0.3,1.0,0.223,1.0,0.201,8.450234507560731,spoof
PA_E_0009699,spoof,13.930167198181152,0.275,18.686227798461914,0.3,1.0,0.223,1.0,0.201,9.860664319038392,spoof
PA_E_0009700,spoof,13.854137420654297,0.275,9.64148235321045,0.3,1.0,0.223,1.0,0.201,7.126332496643066,spoof
PA_E_0009701,spoof,12.6733980178833,0.275,17.717090606689453,0.3,1.0,0.223,1.0,0.201,9.224311636924744,spoof
PA_E_0009702,spoof,12.252399444580078,0.275,16.502466201782227,0.3,1.0,0.223,1.0,0.201,8.744149707794191,spoof
PA_E_0009704,spoof,8.858235359191895,0.275,11.316873550415039,0.3,0.9999868869781494,0.223,1.0,0.201,6.25507386469841,spoof
PA_E_0009705,spoof,11.182759284973145,0.275,15.003581047058105,0.3,1.0,0.223,1.0,0.201,8.000333117485047,spoof
PA_E_0009706,spoof,7.668566703796387,0.275,8.92235279083252,0.3,1.0,0.223,0.9999982118606567,0.201,5.2095613213777545,spoof
PA_E_0009707,spoof,7.072082996368408,0.275,9.85277271270752,0.3,1.0,0.223,1.0,0.201,5.324654637813568,spoof
PA_E_0009708,spoof,14.899774551391602,0.275,18.9952449798584,0.3,1.0,0.223,1.0,0.201,10.220011495590212,spoof
PA_E_0009709,spoof,7.201869010925293,0.275,7.99425745010376,0.3,0.9999992847442627,0.223,0.9999592304229736,0.201,4.8027828588485715,spoof
PA_E_0009710,bonafide,-5.407232284545898,0.275,-2.9007930755615234,0.3,0.0011747726239264011,0.223,2.0860034055658616e-05,0.201,-2.3569606337565983,bonafide
PA_E_0009711,spoof,12.956175804138184,0.275,15.902789115905762,0.3,1.0,0.223,1.0,0.201,8.75778508090973,spoof
PA_E_0009712,spoof,17.148710250854492,0.275,26.68931770324707,0.3,1.0,0.223,1.0,0.201,13.146690629959108,spoof
PA_E_0009713,spoof,21.203432083129883,0.275,21.817378997802734,0.3,1.0,0.223,1.0,0.201,12.80015752220154,spoof
PA_E_0009714,spoof,9.351210594177246,0.275,14.89746379852295,0.3,1.0,0.223,1.0,0.201,7.464822052955626,spoof
PA_E_0009715,spoof,8.793769836425781,0.275,13.150650978088379,0.3,1.0,0.223,1.0,0.201,6.787481998443603,spoof
PA_E_0009716,spoof,9.216072082519531,0.275,13.804910659790039,0.3,1.0,0.223,1.0,0.201,7.099893020629882,spoof
PA_E_0009717,spoof,15.333937644958496,0.275,17.934913635253906,0.3,1.0,0.223,1.0,0.201,10.021306942939761,spoof
PA_E_0009718,spoof,12.5304594039917,0.275,22.671260833740234,0.3,1.0,0.223,1.0,0.201,10.671254586219789,spoof
PA_E_0009719,spoof,11.989635467529297,0.275,19.230480194091797,0.3,1.0,0.223,1.0,0.201,9.490293811798097,spoof
PA_E_0009720,bonafide,-2.8720924854278564,0.275,1.3874528408050537,0.3,0.007472877856343985,0.223,0.9999988079071045,0.201,-0.1709233690998517,bonafide
PA_E_0009721,bonafide,-6.595128059387207,0.275,-8.16667652130127,0.3,6.114566630799345e-09,0.223,4.25257979941307e-07,0.201,-4.26366308588146,bonafide
PA_E_0009722,spoof,13.103140830993652,0.275,14.524435997009277,0.3,0.9999966621398926,0.223,1.0,0.201,8.384693783283234,spoof
PA_E_0009723,spoof,9.31745433807373,0.275,11.17697525024414,0.3,0.999603807926178,0.223,1.0,0.201,6.339304167211055,spoof
PA_E_0009724,spoof,13.945571899414062,0.275,16.076778411865234,0.3,1.0,0.223,1.0,0.201,9.082065795898439,spoof
PA_E_0009725,spoof,12.380805969238281,0.275,17.985713958740234,0.3,1.0,0.223,1.0,0.201,9.2244358291626,spoof
PA_E_0009726,spoof,10.871880531311035,0.275,17.168684005737305,0.3,1.0,0.223,1.0,0.201,8.564372347831727,spoof
PA_E_0009728,spoof,16.120328903198242,0.275,16.497434616088867,0.3,1.0,0.223,1.0,0.201,9.806320833206177,spoof
PA_E_0009729,bonafide,-5.571030139923096,0.275,-4.86427116394043,0.3,3.251729503972456e-05,0.223,0.0020538901444524527,0.201,-2.9908945543851515,bonafide
PA_E_0009730,bonafide,-4.824570178985596,0.275,-3.9964306354522705,0.3,8.981893415693776e-07,0.223,0.002039412036538124,0.201,-2.525275867741153,bonafide
PA_E_0009731,spoof,14.454066276550293,0.275,24.438234329223633,0.3,1.0,0.223,1.0,0.201,11.730338524818421,spoof
PA_E_0009732,spoof,16.412012100219727,0.275,19.530502319335938,0.3,0.9999949932098389,0.223,1.0,0.201,10.796452906847001,spoof
PA_E_0009733,spoof,13.561684608459473,0.275,25.804096221923828,0.3,1.0,0.223,1.0,0.201,11.894692133903504,spoof
PA_E_0009734,spoof,9.15726089477539,0.275,20.28122329711914,0.3,1.0,0.223,1.0,0.201,9.026613735198977,spoof
PA_E_0009735,spoof,10.252115249633789,0.275,11.834636688232422,0.3,1.0,0.223,1.0,0.201,6.793722700119018,spoof
PA_E_0009736,spoof,13.397656440734863,0.275,15.200383186340332,0.3,1.0,0.223,1.0,0.201,8.668470477104188,spoof
PA_E_0009737,bonafide,-6.700981140136719,0.275,-6.416902542114258,0.3,8.367020143396076e-08,0.223,0.0019312393851578236,0.201,-3.7674523783970035,bonafide
PA_E_0009738,spoof,14.615081787109375,0.275,19.023658752441406,0.3,1.0,0.223,1.0,0.201,10.1502451171875,spoof
PA_E_0009739,spoof,15.894203186035156,0.275,22.51882553100586,0.3,1.0,0.223,1.0,0.201,11.550553535461427,spoof
PA_E_0009740,spoof,10.491662979125977,0.275,18.643287658691406,0.3,1.0,0.223,1.0,0.201,8.902193616867068,spoof
PA_E_0009741,spoof,11.64535903930664,0.275,15.682374000549316,0.3,1.0,0.223,1.0,0.201,8.331185935974123,spoof
PA_E_0009742,bonafide,-6.47898530960083,0.275,-6.931943416595459,0.3,1.8829721284419065e-06,0.223,8.205589985266215e-09,0.201,-3.8613035635667576,bonafide
PA_E_0009743,bonafide,-6.390195846557617,0.275,-7.112945079803467,0.3,3.980609471909702e-05,0.223,3.401537469471805e-05,0.201,-3.891171667894949,bonafide
PA_E_0009744,spoof,10.943828582763672,0.275,16.02892303466797,0.3,1.0,0.223,1.0,0.201,8.242229770660401,spoof
PA_E_0009745,spoof,15.598965644836426,0.275,15.60056209564209,0.3,1.0,0.223,1.0,0.201,9.393884181022646,spoof
PA_E_0009746,spoof,9.11668586730957,0.275,6.592671871185303,0.3,1.0,0.223,1.0,0.201,4.908890174865722,spoof
PA_E_0009747,spoof,15.361366271972656,0.275,14.695327758789062,0.3,1.0,0.223,1.0,0.201,9.056974052429199,spoof
PA_E_0009748,spoof,11.840145111083984,0.275,16.10622215270996,0.3,1.0,0.223,1.0,0.201,8.511906551361085,spoof
PA_E_0009749,spoof,12.457305908203125,0.275,16.98808479309082,0.3,1.0,0.223,1.0,0.201,8.946184562683106,spoof
PA_E_0009750,spoof,13.786115646362305,0.275,22.306615829467773,0.3,1.0,0.223,1.0,0.201,10.907166551589967,spoof
PA_E_0009751,spoof,15.531108856201172,0.275,20.321678161621094,0.3,1.0,0.223,1.0,0.201,10.791558383941652,spoof
PA_E_0009752,spoof,11.159915924072266,0.275,16.343095779418945,0.3,1.0,0.223,1.0,0.201,8.395905612945558,spoof
PA_E_0009753,spoof,15.360628128051758,0.275,18.339019775390625,0.3,1.0,0.223,1.0,0.201,10.149878667831421,spoof
PA_E_0009754,bonafide,-6.4161553382873535,0.275,-7.045661926269531,0.3,0.00021536379063036293,0.223,3.3501296456961427e-06,0.201,-3.8780925964085124,bonafide
PA_E_0009755,spoof,6.893515586853027,0.275,10.543017387390137,0.3,0.9999997615814209,0.223,1.0,0.201,5.48262194943428,spoof
PA_E_0009756,bonafide,-7.1851396560668945,0.275,-6.731768608093262,0.3,4.8950578701578706e-08,0.223,2.611699073895579e-06,0.201,-3.9954434519788813,bonafide
PA_E_0009757,spoof,10.339473724365234,0.275,10.866530418395996,0.3,1.0,0.223,1.0,0.201,6.527314399719238,spoof
PA_E_0009758,spoof,13.77679443359375,0.275,22.208599090576172,0.3,1.0,0.223,1.0,0.201,10.875198196411135,spoof
PA_E_0009759,spoof,12.16093921661377,0.275,16.060901641845703,0.3,1.0,0.223,1.0,0.201,8.5865287771225,spoof
PA_E_0009760,spoof,9.739052772521973,0.275,12.846336364746094,0.3,0.996039867401123,0.223,1.0,0.201,6.955257312297821,spoof
PA_E_0009761,spoof,8.123992919921875,0.275,12.506599426269531,0.3,1.0,0.223,0.9999858140945435,0.201,6.410075029492377,spoof
PA_E_0009762,spoof,14.1776123046875,0.275,13.924938201904297,0.3,0.9999984502792358,0.223,1.0,0.201,8.500324498772622,spoof
PA_E_0009763,spoof,9.230693817138672,0.275,10.283452987670898,0.3,0.9987441301345825,0.223,1.0,0.201,6.047196637034416,spoof
PA_E_0009764,spoof,12.396394729614258,0.275,14.777867317199707,0.3,1.0,0.223,1.0,0.201,8.266368745803835,spoof
PA_E_0009765,spoof,12.240965843200684,0.275,17.806161880493164,0.3,1.0,0.223,1.0,0.201,9.132114171028139,spoof
PA_E_0009766,spoof,11.302188873291016,0.275,12.116437911987305,0.3,1.0,0.223,1.0,0.201,7.1670333137512205,spoof
PA_E_0009767,spoof,13.348033905029297,0.275,20.98597526550293,0.3,0.9999988079071045,0.223,1.0,0.201,10.39050163769722,spoof
PA_E_0009768,spoof,13.614212989807129,0.275,17.233509063720703,0.3,0.999991774559021,0.223,1.0,0.201,9.337959457039833,spoof
PA_E_0009769,spoof,14.292876243591309,0.275,19.641515731811523,0.3,1.0,0.223,1.0,0.201,10.246995686531069,spoof
PA_E_0009770,spoof,17.275270462036133,0.275,17.41649055480957,0.3,1.0,0.223,1.0,0.201,10.39964654350281,spoof
PA_E_0009771,spoof,10.919886589050293,0.275,18.749963760375977,0.3,1.0,0.223,1.0,0.201,9.051957940101625,spoof
PA_E_0009772,spoof,10.760161399841309,0.275,14.799132347106934,0.3,1.0,0.223,1.0,0.201,7.82278408908844,spoof
PA_E_0009773,spoof,5.1056013107299805,0.275,-0.08712165057659149,0.3,1.0,0.223,1.0,0.201,1.8019038652777675,spoof
PA_E_0009774,spoof,14.252562522888184,0.275,17.930294036865234,0.3,1.0,0.223,1.0,0.201,9.722542904853823,spoof
PA_E_0009775,spoof,2.9828855991363525,0.275,4.641664981842041,0.3,0.999982476234436,0.223,0.9999822378158569,0.201,2.636785556316376,spoof
PA_E_0009776,spoof,16.990808486938477,0.275,20.073318481445312,0.3,1.0,0.223,1.0,0.201,11.118467878341677,spoof
PA_E_0009777,spoof,8.180572509765625,0.275,28.412792205810547,0.3,1.0,0.223,1.0,0.201,11.197495101928713,spoof
PA_E_0009778,spoof,14.682353973388672,0.275,8.507312774658203,0.3,1.0,0.223,1.0,0.201,7.013841175079346,spoof
PA_E_0009779,spoof,10.496222496032715,0.275,15.752579689025879,0.3,1.0,0.223,1.0,0.201,8.03623509311676,spoof
PA_E_0009780,bonafide,-6.829958438873291,0.275,-7.021400451660156,0.3,6.129793561626684e-09,0.223,4.711996098194504e-06,0.201,-3.9846577577100426,bonafide
PA_E_0009781,spoof,9.751775741577148,0.275,15.304499626159668,0.3,1.0,0.223,1.0,0.201,7.697088216781616,spoof
PA_E_0009783,spoof,8.689645767211914,0.275,12.904119491577148,0.3,1.0,0.223,1.0,0.201,6.68488843345642,spoof
PA_E_0009784,spoof,12.033878326416016,0.275,15.390918731689453,0.3,1.0,0.223,1.0,0.201,8.35059215927124,spoof
PA_E_0009785,spoof,7.302798271179199,0.275,13.791585922241211,0.3,0.9999998807907104,0.223,1.0,0.201,6.569745274662972,spoof
PA_E_0009786,spoof,14.43054485321045,0.275,17.147123336791992,0.3,1.0,0.223,1.0,0.201,9.536536835670473,spoof
PA_E_0009787,spoof,14.199384689331055,0.275,17.915815353393555,0.3,1.0,0.223,1.0,0.201,9.703575395584108,spoof
PA_E_0009788,spoof,17.586299896240234,0.275,19.11787986755371,0.3,1.0,0.223,1.0,0.201,10.99559643173218,spoof
PA_E_0009789,spoof,7.3930840492248535,0.275,11.570894241333008,0.3,1.0,0.223,0.9999997615814209,0.201,5.928366338014603,spoof
PA_E_0009790,spoof,6.744376182556152,0.275,9.04275894165039,0.3,0.9950088262557983,0.223,0.9997424483299255,0.201,4.990366333067417,spoof
PA_E_0009791,spoof,5.009500980377197,0.275,12.969337463378906,0.3,1.0,0.223,1.0,0.201,5.6924140086174,spoof
PA_E_0009792,spoof,18.319482803344727,0.275,14.833930969238281,0.3,1.0,0.223,1.0,0.201,9.912037061691285,spoof
PA_E_0009793,spoof,14.307828903198242,0.275,19.927213668823242,0.3,1.0,0.223,1.0,0.201,10.336817049026491,spoof
PA_E_0009794,spoof,1.0149176120758057,0.275,4.302114963531494,0.3,1.0,0.223,0.9999725818634033,0.201,1.9937313213348389,spoof
PA_E_0009795,bonafide,-6.959595203399658,0.275,-6.748080253601074,0.3,1.5757957953610457e-05,0.223,6.575671562814023e-08,0.201,-3.9383092297735045,bonafide
PA_E_0009796,spoof,11.492080688476562,0.275,14.589302062988281,0.3,1.0,0.223,1.0,0.201,7.961112808227538,spoof
PA_E_0009797,spoof,15.115379333496094,0.275,14.533172607421875,0.3,1.0,0.223,1.0,0.201,8.94068109893799,spoof
PA_E_0009798,spoof,14.92616081237793,0.275,15.098238945007324,0.3,1.0,0.223,1.0,0.201,9.05816590690613,spoof
PA_E_0009799,spoof,16.219802856445312,0.275,19.354143142700195,0.3,1.0,0.223,1.0,0.201,10.690688728332521,spoof
PA_E_0009800,bonafide,-5.839782238006592,0.275,-6.806923866271973,0.3,3.343682010381599e-06,0.223,3.0390137339963985e-07,0.201,-3.6480164686081404,bonafide
PA_E_0009801,spoof,4.9228129386901855,0.275,-0.9143524169921875,0.3,0.9999771118164062,0.223,0.9999942779541016,0.201,1.503461578845978,spoof
PA_E_0009802,spoof,5.12000036239624,0.275,15.551980018615723,0.3,1.0,0.223,1.0,0.201,6.497594105243682,spoof
PA_E_0009803,spoof,11.293608665466309,0.275,13.21500015258789,0.3,0.9999998807907104,0.223,1.0,0.201,7.494242402195931,spoof
PA_E_0009804,spoof,4.549786567687988,0.275,6.924225807189941,0.3,0.9999998807907104,0.223,0.9993155002593994,0.201,3.7523214372396474,spoof
PA_E_0009805,spoof,11.61074447631836,0.275,8.648676872253418,0.3,1.0,0.223,1.0,0.201,6.211557792663574,spoof
PA_E_0009806,spoof,17.176464080810547,0.275,24.629077911376953,0.3,1.0,0.223,1.0,0.201,12.536250995635987,spoof
PA_E_0009807,spoof,7.503262519836426,0.275,5.973365783691406,0.3,1.0,0.223,1.0,0.201,4.279406928062439,spoof
PA_E_0009808,spoof,14.856406211853027,0.275,17.081207275390625,0.3,1.0,0.223,1.0,0.201,9.633873890876773,spoof
PA_E_0009809,spoof,10.537008285522461,0.275,7.772120475769043,0.3,1.0,0.223,1.0,0.201,5.653313421249389,spoof
PA_E_0009810,spoof,16.554311752319336,0.275,18.791656494140625,0.3,1.0,0.223,1.0,0.201,10.613932680130008,spoof
PA_E_0009811,spoof,10.70003604888916,0.275,12.225213050842285,0.3,0.9999997615814209,0.223,1.0,0.201,7.034073775529861,spoof
PA_E_0009812,bonafide,4.808432579040527,0.275,-3.009077787399292,0.3,0.005105947609990835,0.223,0.4158123731613159,0.201,0.50431253633881,bonafide
PA_E_0009813,spoof,6.4860639572143555,0.275,6.720574855804443,0.3,1.0,0.223,0.9999996423721313,0.201,4.223839973092079,spoof
PA_E_0009814,spoof,14.71972942352295,0.275,24.037996292114258,0.3,1.0,0.223,1.0,0.201,11.68332447910309,spoof
PA_E_0009815,spoof,11.925280570983887,0.275,13.130000114440918,0.3,1.0,0.223,1.0,0.201,7.642452191352843,spoof
PA_E_0009816,spoof,17.287338256835938,0.275,23.411048889160156,0.3,1.0,0.223,1.0,0.201,12.201332687377931,spoof
PA_E_0009817,spoof,9.647711753845215,0.275,11.326987266540527,0.3,1.0,0.223,1.0,0.201,6.475216912269592,spoof
PA_E_0009818,spoof,10.987483024597168,0.275,18.032041549682617,0.3,1.0,0.223,1.0,0.201,8.855170296669007,spoof
PA_E_0009819,bonafide,-6.902921199798584,0.275,-6.522880554199219,0.3,5.080858045403147e-06,0.223,3.504323586867031e-08,0.201,-3.855166356129341,bonafide
PA_E_0009820,bonafide,-6.2104105949401855,0.275,-5.91986608505249,0.3,4.421582673330704e-07,0.223,2.1282844500092324e-06,0.201,-3.48382221273783,bonafide
PA_E_0009821,spoof,6.911165714263916,0.275,12.968141555786133,0.3,0.9999969005584717,0.223,0.9999798536300659,0.201,6.215008297562599,spoof
PA_E_0009822,spoof,15.616744995117188,0.275,13.47583293914795,0.3,1.0,0.223,1.0,0.201,8.761354755401614,spoof
PA_E_0009823,spoof,10.17994499206543,0.275,7.362576007843018,0.3,1.0,0.223,1.0,0.201,5.432257675170899,spoof
PA_E_0009824,spoof,12.518178939819336,0.275,8.440739631652832,0.3,1.0,0.223,1.0,0.201,6.398721097946167,spoof
PA_E_0009825,spoof,17.316064834594727,0.275,10.729424476623535,0.3,1.0,0.223,1.0,0.201,8.404745172500611,spoof
PA_E_0009826,spoof,11.372496604919434,0.275,16.65929412841797,0.3,1.0,0.223,1.0,0.201,8.549224804878236,spoof
PA_E_0009827,spoof,11.62464427947998,0.275,9.343562126159668,0.3,1.0,0.223,1.0,0.201,6.423845814704895,spoof
PA_E_0009828,spoof,13.714140892028809,0.275,22.7814884185791,0.3,1.0,0.223,1.0,0.201,11.029835270881653,spoof
PA_E_0009829,spoof,10.683515548706055,0.275,14.674013137817383,0.3,1.0,0.223,1.0,0.201,7.764170717239379,spoof
PA_E_0009830,spoof,18.854284286499023,0.275,26.579084396362305,0.3,1.0,0.223,1.0,0.201,13.582653497695924,spoof
PA_E_0009831,spoof,6.164970397949219,0.275,9.397229194641113,0.3,0.9999996423721313,0.223,1.0,0.201,4.938535538077354,spoof
PA_E_0009832,spoof,16.347793579101562,0.275,18.845787048339844,0.3,1.0,0.223,1.0,0.201,10.573379348754885,spoof
PA_E_0009833,spoof,11.127548217773438,0.275,12.831786155700684,0.3,1.0,0.223,1.0,0.201,7.3336116065979,spoof
PA_E_0009834,bonafide,-4.947581768035889,0.275,-6.8641862869262695,0.3,0.0002737054892349988,0.223,3.12874459673651e-09,0.201,-3.419779835334773,bonafide
PA_E_0009835,spoof,15.371289253234863,0.275,17.144210815429688,0.3,1.0,0.223,1.0,0.201,9.794367789268493,spoof
PA_E_0009836,spoof,9.763331413269043,0.275,8.40064525604248,0.3,1.0,0.223,1.0,0.201,5.6291097154617304,spoof
PA_E_0009837,spoof,13.388871192932129,0.275,12.283061981201172,0.3,1.0,0.223,1.0,0.201,7.790858172416686,spoof
PA_E_0009838,bonafide,-6.0968146324157715,0.275,-6.42534875869751,0.3,2.5777688961170497e-07,0.223,4.316729246056639e-06,0.201,-3.6042277263767653,bonafide
PA_E_0009839,spoof,9.865490913391113,0.275,11.999781608581543,0.3,0.9999805688858032,0.223,1.0,0.201,6.736940150618553,spoof
PA_E_0009841,bonafide,-7.344385147094727,0.275,-7.259736061096191,0.3,4.853811219618365e-07,0.223,2.2620141870710597e-11,0.201,-4.197626625535371,bonafide
PA_E_0009842,spoof,8.678747177124023,0.275,12.96483039855957,0.3,1.0,0.223,1.0,0.201,6.700104593276977,spoof
PA_E_0009843,spoof,15.5549898147583,0.275,16.83038330078125,0.3,1.0,0.223,1.0,0.201,9.75073718929291,spoof
PA_E_0009844,spoof,14.423399925231934,0.275,13.637728691101074,0.3,1.0,0.223,1.0,0.201,8.481753586769106,spoof
PA_E_0009845,bonafide,-7.444886207580566,0.275,-7.735256671905518,0.3,2.871735205189907e-07,0.223,3.885035348982768e-11,0.201,-4.367920644608807,bonafide
PA_E_0009846,spoof,13.381831169128418,0.275,17.105180740356445,0.3,1.0,0.223,1.0,0.201,9.23555779361725,spoof
PA_E_0009847,spoof,21.49964714050293,0.275,14.172972679138184,0.3,1.0,0.223,1.0,0.201,10.588294767379763,spoof
PA_E_0009848,spoof,13.433115005493164,0.275,16.637554168701172,0.3,1.0,0.223,1.0,0.201,9.109372877120974,spoof
PA_E_0009849,spoof,16.78799057006836,0.275,23.078777313232422,0.3,1.0,0.223,1.0,0.201,11.964330600738526,spoof
PA_E_0009851,bonafide,-6.797693729400635,0.275,-6.771395683288574,0.3,2.8060087061021477e-05,0.223,3.4370557955298864e-07,0.201,-3.9007781540875106,bonafide
PA_E_0009852,spoof,15.606807708740234,0.275,17.656906127929688,0.3,1.0,0.223,1.0,0.201,10.012943958282472,spoof
PA_E_0009853,spoof,20.616230010986328,0.275,25.293807983398438,0.3,1.0,0.223,1.0,0.201,13.681605648040774,spoof
PA_E_0009854,spoof,12.123778343200684,0.275,12.3414888381958,0.3,1.0,0.223,1.0,0.201,7.460485695838928,spoof
PA_E_0009855,spoof,13.198831558227539,0.275,21.6953067779541,0.3,1.0,0.223,1.0,0.201,10.562270711898805,spoof
PA_E_0009856,spoof,14.991079330444336,0.275,25.944713592529297,0.3,1.0,0.223,1.0,0.201,12.329960893630982,spoof
PA_E_0009858,spoof,11.980401039123535,0.275,15.130443572998047,0.3,1.0,0.223,1.0,0.201,8.257743357658388,spoof
PA_E_0009859,spoof,10.232757568359375,0.275,13.193441390991211,0.3,1.0,0.223,1.0,0.201,7.196040748596191,spoof
PA_E_0009860,bonafide,-6.266041278839111,0.275,-3.669163227081299,0.3,0.0038862372748553753,0.223,0.00038492880412377417,0.201,-2.822966318203224,bonafide
PA_E_0009861,spoof,11.67138671875,0.275,15.773119926452637,0.3,1.0,0.223,1.0,0.201,8.365567325592043,spoof
PA_E_0009862,spoof,11.340523719787598,0.275,14.284701347351074,0.3,1.0,0.223,0.9999995231628418,0.201,7.828054331302643,spoof
PA_E_0009863,spoof,14.1105318069458,0.275,19.971778869628906,0.3,0.9903402924537659,0.223,1.0,0.201,10.293775793015957,spoof
PA_E_0009864,bonafide,-5.367781639099121,0.275,-4.760282516479492,0.3,0.0004998446675017476,0.223,2.4217144527938217e-05,0.201,-2.904108372689203,bonafide
PA_E_0009866,spoof,10.807066917419434,0.275,17.756467819213867,0.3,1.0,0.223,1.0,0.201,8.722883748054505,spoof
PA_E_0009867,spoof,12.231541633605957,0.275,15.736175537109375,0.3,1.0,0.223,1.0,0.201,8.508526610374451,spoof
PA_E_0009868,spoof,13.505128860473633,0.275,20.416547775268555,0.3,1.0,0.223,1.0,0.201,10.262874769210816,spoof
PA_E_0009869,spoof,11.682843208312988,0.275,15.331220626831055,0.3,1.0,0.223,1.0,0.201,8.236148070335389,spoof
