ID,classe_real,score_EfficientNet-B0_cqcc,peso_EfficientNet-B0_cqcc,score_EfficientNet-B0_cqt,peso_EfficientNet-B0_cqt,score_EfficientNet-B0_logmel,peso_EfficientNet-B0_logmel,score_ResNet-18v2_stft,peso_ResNet-18v2_stft,score_final,decisao_final
PA_E_0030881,spoof,10.75596809387207,0.234,10.106707572937012,0.268,16.026365280151367,0.287,1.0,0.211,10.036060998916627,spoof
PA_E_0030882,spoof,15.223089218139648,0.234,10.313344955444336,0.268,13.129895210266113,0.287,1.0,0.211,10.305459250450136,spoof
PA_E_0030883,spoof,10.995172500610352,0.234,10.105952262878418,0.268,12.990548133850098,0.287,1.0,0.211,9.220552886009218,spoof
PA_E_0030884,spoof,16.942459106445312,0.234,18.87070083618164,0.268,16.940855026245117,0.287,1.0,0.211,14.094908647537233,spoof
PA_E_0030885,spoof,11.614145278930664,0.234,8.532451629638672,0.268,11.916583061218262,0.287,1.0,0.211,8.635466370582582,spoof
PA_E_0030886,spoof,10.49091625213623,0.234,8.584640502929688,0.268,-2.3671131134033203,0.287,0.9998607635498047,0.211,4.28716721534729,spoof
PA_E_0030887,spoof,6.285617351531982,0.234,4.228844165802002,0.268,13.736043930053711,0.287,1.0,0.211,6.757409304618836,spoof
PA_E_0030888,spoof,15.877433776855469,0.234,9.840956687927246,0.268,12.637330055236816,0.287,1.0,0.211,10.190609622001647,spoof
PA_E_0030889,spoof,12.45105266571045,0.234,9.290847778320312,0.268,11.60306167602539,0.287,1.0,0.211,8.944572229385377,spoof
PA_E_0030890,spoof,11.9429292678833,0.234,15.267804145812988,0.268,9.807967185974121,0.287,1.0,0.211,9.912303542137147,spoof
PA_E_0030891,spoof,13.692343711853027,0.234,12.903234481811523,0.268,8.873332023620605,0.287,1.0,0.211,9.41972156047821,spoof
PA_E_0030892,bonafide,-6.429470062255859,0.234,-8.249094009399414,0.268,-7.132044792175293,0.287,8.536961831850931e-05,0.211,-5.762132031451758,bonafide
PA_E_0030893,spoof,19.00417709350586,0.234,13.2896089553833,0.268,15.899781227111816,0.287,1.0,0.211,12.782829852104188,spoof
PA_E_0030894,spoof,8.958623886108398,0.234,9.912964820861816,0.268,13.768174171447754,0.287,1.0,0.211,8.915458548545837,spoof
PA_E_0030895,spoof,11.55954647064209,0.234,11.935983657836914,0.268,14.783946990966797,0.287,1.0,0.211,10.357770280838013,spoof
PA_E_0030896,spoof,10.037276268005371,0.234,12.176284790039062,0.268,11.327826499938965,0.287,1.0,0.211,9.074053175926208,spoof
PA_E_0030897,spoof,13.753320693969727,0.234,10.4778413772583,0.268,17.243343353271484,0.287,1.0,0.211,11.186178073883056,spoof
PA_E_0030898,spoof,9.008149147033691,0.234,11.886282920837402,0.268,14.91823959350586,0.287,1.0,0.211,9.785965486526491,spoof
PA_E_0030899,spoof,14.595272064208984,0.234,6.957377910614014,0.268,12.437209129333496,0.287,1.0,0.211,9.060349963188171,spoof
PA_E_0030900,spoof,10.431808471679688,0.234,8.475433349609375,0.268,13.200638771057129,0.287,1.0,0.211,8.712042647361756,spoof
PA_E_0030901,spoof,13.14013385772705,0.234,11.033706665039062,0.268,13.105217933654785,0.287,1.0,0.211,10.004022255897523,spoof
PA_E_0030902,spoof,9.3301420211792,0.234,12.150041580200195,0.268,11.111886978149414,0.287,1.0,0.211,8.839575939178468,spoof
PA_E_0030903,spoof,12.101542472839355,0.234,11.142166137695312,0.268,12.294939041137695,0.287,1.0,0.211,9.557508968353272,spoof
PA_E_0030904,spoof,12.364130973815918,0.234,10.867597579956055,0.268,13.39480209350586,0.287,1.0,0.211,9.861031000137329,spoof
PA_E_0030905,spoof,9.20443058013916,0.234,7.833464622497559,0.268,13.600069046020508,0.287,1.0,0.211,8.367425090789796,spoof
PA_E_0030906,bonafide,-6.388066291809082,0.234,-8.463689804077148,0.268,-5.136905193328857,0.287,3.5407092582318e-06,0.211,-5.23736742317173,bonafide
PA_E_0030907,spoof,16.23823356628418,0.234,13.294824600219727,0.268,17.329172134399414,0.287,1.0,0.211,12.547232049942016,spoof
PA_E_0030908,bonafide,-4.888429164886475,0.234,-9.596497535705566,0.268,-5.727569580078125,0.287,1.589526021916754e-08,0.211,-5.3595662302810485,bonafide
PA_E_0030909,spoof,12.08669376373291,0.234,10.065284729003906,0.268,6.5264506340026855,0.287,1.0,0.211,7.609873980045319,spoof
PA_E_0030910,spoof,7.544426441192627,0.234,10.037419319152832,0.268,12.038674354553223,0.287,1.0,0.211,8.121523704528808,spoof
PA_E_0030911,spoof,10.563827514648438,0.234,9.06943130493164,0.268,3.2871108055114746,0.287,0.9999932050704956,0.211,6.056942595601082,spoof
PA_E_0030912,spoof,19.75986099243164,0.234,12.44556713104248,0.268,17.41217803955078,0.287,1.0,0.211,13.167514560699464,spoof
PA_E_0030913,spoof,18.438989639282227,0.234,13.02735424041748,0.268,12.077346801757812,0.287,1.0,0.211,11.48325304412842,spoof
PA_E_0030914,spoof,10.16628646850586,0.234,9.050270080566406,0.268,12.948799133300781,0.287,1.0,0.211,8.731688766479492,spoof
PA_E_0030915,spoof,13.208478927612305,0.234,7.888315677642822,0.268,12.938626289367676,0.287,1.0,0.211,9.12923841571808,spoof
PA_E_0030916,spoof,12.25271224975586,0.234,10.153969764709473,0.268,13.84318733215332,0.287,1.0,0.211,9.772393327713013,spoof
PA_E_0030917,spoof,12.518420219421387,0.234,11.582083702087402,0.268,13.139091491699219,0.287,1.0,0.211,10.015228021621704,spoof
PA_E_0030918,spoof,11.943578720092773,0.234,11.847314834594727,0.268,14.859373092651367,0.287,1.0,0.211,10.445517873764038,spoof
PA_E_0030919,spoof,11.305506706237793,0.234,7.01753044128418,0.268,8.562911987304688,0.287,1.0,0.211,7.19474246788025,spoof
PA_E_0030920,bonafide,-7.827639102935791,0.234,-8.778372764587402,0.268,-6.468513011932373,0.287,9.622831385058817e-07,0.211,-6.040734482379247,bonafide
PA_E_0030921,spoof,11.999754905700684,0.234,16.720293045043945,0.268,10.16401481628418,0.287,1.0,0.211,10.417053436279298,spoof
PA_E_0030922,spoof,17.67414093017578,0.234,10.995439529418945,0.268,14.084489822387695,0.287,1.0,0.211,11.33577535057068,spoof
PA_E_0030923,spoof,16.183225631713867,0.234,10.653430938720703,0.268,12.20907974243164,0.287,1.0,0.211,10.357000175476076,spoof
PA_E_0030924,spoof,4.9564619064331055,0.234,10.445470809936523,0.268,7.380196571350098,0.287,1.0,0.211,6.288314679145813,spoof
PA_E_0030925,bonafide,-7.682805061340332,0.234,-9.407691955566406,0.268,-7.2164130210876465,0.287,7.55346718506189e-08,0.211,-6.390148349559774,bonafide
PA_E_0030926,spoof,9.688385009765625,0.234,6.39414119720459,0.268,6.014883995056152,0.287,1.0,0.211,5.917983639717102,spoof
PA_E_0030927,spoof,12.848981857299805,0.234,15.775277137756348,0.268,7.528738498687744,0.287,0.9999997615814209,0.211,9.606183926343917,spoof
PA_E_0030928,spoof,15.642784118652344,0.234,10.892243385314941,0.268,10.507479667663574,0.287,1.0,0.211,9.8061793756485,spoof
PA_E_0030929,spoof,9.699573516845703,0.234,12.199108123779297,0.268,15.001119613647461,0.287,1.0,0.211,10.055382509231569,spoof
PA_E_0030930,bonafide,-1.263317584991455,0.234,-4.893855094909668,0.268,-3.7944726943969727,0.287,6.984867013670737e-06,0.211,-2.6961816698087824,bonafide
PA_E_0030931,spoof,14.192422866821289,0.234,10.930522918701172,0.268,15.957476615905762,0.287,1.0,0.211,11.041202881813051,spoof
PA_E_0030932,spoof,14.40163803100586,0.234,10.542235374450684,0.268,17.649747848510742,0.287,1.0,0.211,11.471780012130738,spoof
PA_E_0030933,spoof,8.562400817871094,0.234,10.506219863891602,0.268,13.401888847351074,0.287,1.0,0.211,8.876610814094544,spoof
PA_E_0030934,spoof,12.727445602416992,0.234,9.143501281738281,0.268,12.983169555664062,0.287,1.0,0.211,9.365850276947022,spoof
PA_E_0030935,spoof,17.514833450317383,0.234,14.878883361816406,0.268,13.032233238220215,0.287,1.0,0.211,12.037262707710266,spoof
PA_E_0030936,spoof,11.09660816192627,0.234,8.61513614654541,0.268,11.90137004852295,0.287,1.0,0.211,8.532156001091003,spoof
PA_E_0030938,spoof,7.166639804840088,0.234,11.023650169372559,0.268,13.373954772949219,0.287,1.0,0.211,8.680656979560853,spoof
PA_E_0030939,spoof,5.243563652038574,0.234,10.07266902923584,0.268,8.308503150939941,0.287,1.0,0.211,6.522009598731994,spoof
PA_E_0030940,spoof,0.2922946810722351,0.234,-1.6689043045043945,0.268,11.62558364868164,0.287,1.0,0.211,3.1686731089353555,spoof
PA_E_0030941,spoof,14.587451934814453,0.234,9.351340293884277,0.268,17.456777572631836,0.287,1.0,0.211,11.140718114852904,spoof
PA_E_0030942,spoof,9.739816665649414,0.234,10.99614429473877,0.268,11.239436149597168,0.287,1.0,0.211,8.662801945686342,spoof
PA_E_0030943,spoof,7.032896995544434,0.234,9.546213150024414,0.268,13.408914566040039,0.287,1.0,0.211,8.263441501617432,spoof
PA_E_0030944,bonafide,-5.921907424926758,0.234,-8.448863983154297,0.268,-7.3388519287109375,0.287,6.0315522887322e-07,0.211,-5.756272261192498,bonafide
PA_E_0030945,spoof,16.26604652404785,0.234,15.545764923095703,0.268,8.823277473449707,0.287,1.0,0.211,10.715800520896911,spoof
PA_E_0030946,spoof,3.4472246170043945,0.234,4.019293785095215,0.268,9.752426147460938,0.287,1.0,0.211,4.893767599105836,spoof
PA_E_0030947,spoof,16.8780460357666,0.234,15.385964393615723,0.268,15.96734619140625,0.287,1.0,0.211,12.866529586791993,spoof
PA_E_0030948,spoof,18.425424575805664,0.234,16.72191619873047,0.268,19.46347999572754,0.287,1.0,0.211,14.590041650772095,spoof
PA_E_0030949,spoof,14.638345718383789,0.234,11.708235740661621,0.268,12.875059127807617,0.287,1.0,0.211,10.469322046279908,spoof
PA_E_0030950,spoof,10.69919204711914,0.234,4.8285322189331055,0.268,9.62725830078125,0.287,1.0,0.211,6.771680706024171,spoof
PA_E_0030951,spoof,8.316828727722168,0.234,7.748053550720215,0.268,10.916613578796387,0.287,1.0,0.211,7.366684370994568,spoof
PA_E_0030952,spoof,13.28172492980957,0.234,10.845240592956543,0.268,11.814080238342285,0.287,1.0,0.211,9.61608914089203,spoof
PA_E_0030953,spoof,11.63744831085205,0.234,8.281914710998535,0.268,11.73349380493164,0.287,1.0,0.211,8.521228769302368,spoof
PA_E_0030954,spoof,9.312556266784668,0.234,14.8756103515625,0.268,12.55212688446045,0.287,1.0,0.211,9.979262156486511,spoof
PA_E_0030955,spoof,-1.304290533065796,0.234,8.60643482208252,0.268,7.348536491394043,0.287,0.9097156524658203,0.211,4.302300523281098,spoof
PA_E_0030956,spoof,8.74987506866455,0.234,8.155425071716309,0.268,9.512652397155762,0.287,0.9999803304672241,0.211,7.174251772999763,spoof
PA_E_0030957,spoof,6.506046772003174,0.234,8.257840156555176,0.268,6.279874324798584,0.287,0.993547260761261,0.211,5.74747850984335,spoof
PA_E_0030958,spoof,14.68761920928955,0.234,9.631462097167969,0.268,10.767852783203125,0.287,1.0,0.211,9.319508485794069,spoof
PA_E_0030959,spoof,10.352988243103027,0.234,7.89775276184082,0.268,14.790603637695312,0.287,1.0,0.211,8.995100233078004,spoof
PA_E_0030960,spoof,12.68565845489502,0.234,11.661469459533691,0.268,12.057464599609375,0.287,1.0,0.211,9.765210233688356,spoof
PA_E_0030961,spoof,9.184030532836914,0.234,7.995822906494141,0.268,12.445530891418457,0.287,1.0,0.211,8.074811049461365,spoof
PA_E_0030962,spoof,19.718948364257812,0.234,9.910926818847656,0.268,9.407157897949219,0.287,1.0,0.211,10.181216621398926,spoof
PA_E_0030963,spoof,9.574566841125488,0.234,9.206092834472656,0.268,12.39441967010498,0.287,1.0,0.211,8.475879965782166,spoof
PA_E_0030964,spoof,13.672019004821777,0.234,10.628449440002441,0.268,16.073408126831055,0.287,1.0,0.211,10.871745029449462,spoof
PA_E_0030965,bonafide,-6.662011623382568,0.234,-8.606330871582031,0.268,-7.300439834594727,0.287,1.7014809827742283e-06,0.211,-5.960633266971705,bonafide
PA_E_0030966,spoof,13.941802978515625,0.234,11.773309707641602,0.268,15.055252075195312,0.287,1.0,0.211,10.94948624420166,spoof
PA_E_0030967,spoof,14.720867156982422,0.234,9.547331809997559,0.268,7.442663669586182,0.287,1.0,0.211,8.350412312984467,spoof
PA_E_0030968,spoof,7.476398468017578,0.234,11.187554359436035,0.268,11.304946899414062,0.287,1.0,0.211,8.203261569976807,spoof
PA_E_0030969,spoof,3.8856360912323,0.234,7.5492730140686035,0.268,0.36183226108551025,0.287,0.9935114979743958,0.211,3.2459207981228833,spoof
PA_E_0030970,spoof,13.372827529907227,0.234,18.338937759399414,0.268,18.089998245239258,0.287,1.0,0.211,13.446906457901001,spoof
PA_E_0030971,spoof,10.264314651489258,0.234,9.532946586608887,0.268,13.480433464050293,0.287,1.0,0.211,9.036563717842101,spoof
PA_E_0030972,spoof,14.899046897888184,0.234,11.822066307067871,0.268,11.237102508544922,0.287,1.0,0.211,10.090739164352417,spoof
PA_E_0030973,spoof,10.212943077087402,0.234,16.002023696899414,0.268,12.95135498046875,0.287,1.0,0.211,10.606409910202027,spoof
PA_E_0030974,spoof,12.62264633178711,0.234,11.839311599731445,0.268,17.979780197143555,0.287,1.0,0.211,11.497831666946412,spoof
PA_E_0030975,spoof,12.806204795837402,0.234,11.85180377960205,0.268,13.738759994506836,0.287,1.0,0.211,10.326959453582765,spoof
PA_E_0030976,spoof,8.558425903320312,0.234,10.228663444519043,0.268,8.789678573608398,0.287,1.0,0.211,7.477591215133667,spoof
PA_E_0030977,spoof,17.157085418701172,0.234,14.745064735412598,0.268,11.315114974975586,0.287,1.0,0.211,11.424873334884644,spoof
PA_E_0030978,bonafide,-5.614227771759033,0.234,-8.645369529724121,0.268,-5.741397857666016,0.287,7.819377060513943e-06,0.211,-5.2784678678192645,bonafide
PA_E_0030979,spoof,6.27366304397583,0.234,11.407689094543457,0.268,6.74100399017334,0.287,1.0,0.211,6.67096597480774,spoof
PA_E_0030980,spoof,10.077434539794922,0.234,7.769431114196777,0.268,11.773551940917969,0.287,1.0,0.211,8.030336627960205,spoof
PA_E_0030981,spoof,11.384875297546387,0.234,8.52945327758789,0.268,14.251899719238281,0.287,1.0,0.211,9.251249517440796,spoof
PA_E_0030982,spoof,5.816792011260986,0.234,12.387225151062012,0.268,8.852259635925293,0.287,1.0,0.211,7.43250418663025,spoof
PA_E_0030983,spoof,13.62240982055664,0.234,15.729962348937988,0.268,12.796723365783691,0.287,1.0,0.211,11.286933413505555,spoof
PA_E_0030984,spoof,7.433315753936768,0.234,5.858589172363281,0.268,7.456544876098633,0.287,1.0,0.211,5.660526164054871,spoof
PA_E_0030985,spoof,13.584183692932129,0.234,18.528472900390625,0.268,17.212120056152344,0.287,1.0,0.211,13.295208177566527,spoof
PA_E_0030986,spoof,12.595776557922363,0.234,7.31105899810791,0.268,13.114697456359863,0.287,1.0,0.211,8.881693696022035,spoof
PA_E_0030987,spoof,10.540141105651855,0.234,9.45518684387207,0.268,16.41227912902832,0.287,1.0,0.211,9.921707202911376,spoof
PA_E_0030988,bonafide,-6.144315242767334,0.234,-4.923501014709473,0.268,-4.246206283569336,0.287,0.0014836604241281748,0.211,-3.9756161897846027,bonafide
PA_E_0030989,spoof,10.664562225341797,0.234,7.5977463722229,0.268,9.11596393585205,0.287,1.0,0.211,7.358985238075257,spoof
PA_E_0030990,bonafide,-5.184955596923828,0.234,-7.911722660064697,0.268,-7.174112796783447,0.287,5.5211849030456506e-06,0.211,-5.392590490284349,bonafide
PA_E_0030991,spoof,14.488078117370605,0.234,9.130660057067871,0.268,13.619458198547363,0.287,1.0,0.211,9.957011677742004,spoof
PA_E_0030992,spoof,17.17671775817871,0.234,16.30406379699707,0.268,13.003677368164062,0.287,1.0,0.211,12.331896457672121,spoof
PA_E_0030993,spoof,15.702336311340332,0.234,8.641519546508789,0.268,7.493305206298828,0.287,1.0,0.211,8.351852529525758,spoof
PA_E_0030994,spoof,10.89074420928955,0.234,8.571240425109863,0.268,11.648282051086426,0.287,1.0,0.211,8.399583527565003,spoof
PA_E_0030995,spoof,17.376405715942383,0.234,9.40189266204834,0.268,12.509326934814453,0.287,1.0,0.211,10.386963001251221,spoof
PA_E_0030996,spoof,3.6334052085876465,0.234,10.449142456054688,0.268,12.697765350341797,0.287,1.0,0.211,7.505845652580261,spoof
PA_E_0030997,spoof,8.058541297912598,0.234,4.41590690612793,0.268,9.28947925567627,0.287,0.9999278783798218,0.211,5.946227043271065,spoof
PA_E_0030999,spoof,13.554048538208008,0.234,9.48315715789795,0.268,13.874856948852539,0.287,1.0,0.211,9.906217420578002,spoof
PA_E_0031000,spoof,11.959747314453125,0.234,10.843555450439453,0.268,5.234645366668701,0.287,0.9999815225601196,0.211,7.417993053793907,spoof
PA_E_0031001,spoof,12.432687759399414,0.234,15.960319519042969,0.268,5.623950004577637,0.287,0.999998927116394,0.211,9.011687991738318,spoof
PA_E_0031002,spoof,6.307064533233643,0.234,7.227555751800537,0.268,8.91414737701416,0.287,1.0,0.211,6.18219833946228,spoof
PA_E_0031003,spoof,15.796338081359863,0.234,10.409481048583984,0.268,14.817819595336914,0.287,1.0,0.211,10.949798255920411,spoof
PA_E_0031004,spoof,8.039541244506836,0.234,10.359794616699219,0.268,11.491981506347656,0.287,1.0,0.211,8.166876300811767,spoof
PA_E_0031005,bonafide,-7.340085029602051,0.234,-8.884458541870117,0.268,-6.823930263519287,0.287,1.5485323956454522e-06,0.211,-6.057082445037771,bonafide
PA_E_0031006,spoof,8.346054077148438,0.234,11.70699691772461,0.268,8.795646667480469,0.287,1.0,0.211,7.825802421569825,spoof
PA_E_0031007,spoof,17.032079696655273,0.234,10.254997253417969,0.268,9.074426651000977,0.287,1.0,0.211,9.549206361770631,spoof
PA_E_0031008,spoof,12.992530822753906,0.234,14.034372329711914,0.268,9.638496398925781,0.287,1.0,0.211,9.778712463378907,spoof
PA_E_0031009,spoof,14.556939125061035,0.234,9.006342887878418,0.268,17.35492706298828,0.287,1.0,0.211,11.011887716293336,spoof
PA_E_0031010,spoof,4.60563325881958,0.234,9.804011344909668,0.268,14.802576065063477,0.287,1.0,0.211,8.16453255367279,spoof
PA_E_0031011,spoof,11.635613441467285,0.234,10.88122844696045,0.268,13.359522819519043,0.287,1.0,0.211,9.684085818290711,spoof
PA_E_0031012,spoof,9.511435508728027,0.234,12.81160831451416,0.268,15.245247840881348,0.287,1.0,0.211,10.2455730676651,spoof
PA_E_0031013,bonafide,-6.376669883728027,0.234,-8.021367073059082,0.268,-6.421558856964111,0.287,0.0007727635675109923,0.211,-5.4846914672081475,bonafide
PA_E_0031014,bonafide,-0.7515344023704529,0.234,4.912238121032715,0.268,-4.816454887390137,0.287,0.9963192939758301,0.211,-0.031478415369987134,bonafide
PA_E_0031015,spoof,15.769173622131348,0.234,12.926789283752441,0.268,11.190018653869629,0.287,1.0,0.211,10.576901509284973,spoof
PA_E_0031016,spoof,11.860033988952637,0.234,11.384940147399902,0.268,12.337576866149902,0.287,1.0,0.211,9.578296473503114,spoof
PA_E_0031017,spoof,8.120649337768555,0.234,17.295886993408203,0.268,12.576035499572754,0.287,1.0,0.211,10.355851847648621,spoof
PA_E_0031018,spoof,9.657976150512695,0.234,9.542725563049316,0.268,8.422593116760254,0.287,1.0,0.211,7.445701094627381,spoof
PA_E_0031019,spoof,12.377826690673828,0.234,8.59592056274414,0.268,12.943367004394531,0.287,1.0,0.211,9.125864486694336,spoof
PA_E_0031020,spoof,13.943923950195312,0.234,13.852496147155762,0.268,19.117097854614258,0.287,1.0,0.211,12.67295425605774,spoof
PA_E_0031021,spoof,9.910545349121094,0.234,2.8430893421173096,0.268,14.627193450927734,0.287,1.0,0.211,7.490020075798035,spoof
PA_E_0031022,spoof,7.833876132965088,0.234,7.569087982177734,0.268,12.720568656921387,0.287,1.0,0.211,7.723445798873902,spoof
PA_E_0031023,spoof,12.52110481262207,0.234,8.340544700622559,0.268,18.270856857299805,0.287,1.0,0.211,10.619940423965454,spoof
PA_E_0031024,spoof,14.81823444366455,0.234,16.19740104675293,0.268,12.125614166259766,0.287,1.0,0.211,11.499421606063843,spoof
PA_E_0031025,spoof,10.680533409118652,0.234,10.084165573120117,0.268,13.599689483642578,0.287,1.0,0.211,9.315912073135376,spoof
PA_E_0031026,bonafide,-4.891075611114502,0.234,-8.176647186279297,0.268,-6.717314720153809,0.287,7.331809115385113e-07,0.211,-5.263722308906615,bonafide
PA_E_0031027,bonafide,-5.7360758781433105,0.234,-8.760185241699219,0.268,-7.194854736328125,0.287,5.6472563301213086e-05,0.211,-5.754882793876241,bonafide
PA_E_0031028,bonafide,-4.1582350730896,0.234,-8.862161636352539,0.268,-7.3687896728515625,0.287,3.39004770921747e-08,0.211,-5.462928954600844,bonafide
PA_E_0031029,spoof,7.973263740539551,0.234,9.475961685180664,0.268,10.815589904785156,0.287,1.0,0.211,7.720375749588013,spoof
PA_E_0031030,bonafide,-6.846432685852051,0.234,-7.924708366394043,0.268,-7.261976718902588,0.287,4.728751150651078e-07,0.211,-5.810074309231378,bonafide
PA_E_0031031,spoof,8.770089149475098,0.234,15.79603385925293,0.268,15.456666946411133,0.287,1.0,0.211,10.932601348876954,spoof
PA_E_0031032,spoof,11.459375381469727,0.234,10.04492473602295,0.268,6.605099678039551,0.287,0.9999986886978149,0.211,7.480196999430657,spoof
PA_E_0031033,spoof,11.84402084350586,0.234,14.680191993713379,0.268,11.571969032287598,0.287,1.0,0.211,10.237947443962097,spoof
PA_E_0031034,spoof,14.659213066101074,0.234,8.076675415039062,0.268,9.92375659942627,0.287,1.0,0.211,8.65392301273346,spoof
PA_E_0031035,spoof,14.894610404968262,0.234,9.984190940856934,0.268,10.507283210754395,0.287,1.0,0.211,9.387692288398744,spoof
PA_E_0031036,spoof,14.818134307861328,0.234,10.504586219787598,0.268,10.438976287841797,0.287,1.0,0.211,9.489658729553222,spoof
PA_E_0031037,bonafide,-5.996098041534424,0.234,-8.3142728805542,0.268,-6.845948219299316,0.287,6.863317139504943e-06,0.211,-5.596097764486568,bonafide
PA_E_0031038,spoof,9.823770523071289,0.234,4.194454669952393,0.268,10.311469078063965,0.287,1.0,0.211,6.593267779350281,spoof
PA_E_0031039,spoof,10.483843803405762,0.234,9.249163627624512,0.268,6.512763023376465,0.287,1.0,0.211,7.0121582899093635,spoof
PA_E_0031040,spoof,14.271499633789062,0.234,10.274824142456055,0.268,13.765795707702637,0.287,1.0,0.211,10.25496715259552,spoof
PA_E_0031041,spoof,9.022221565246582,0.234,9.702303886413574,0.268,7.941586971282959,0.287,1.0,0.211,7.201652748584748,spoof
PA_E_0031042,spoof,8.758400917053223,0.234,9.846692085266113,0.268,12.370585441589355,0.287,1.0,0.211,8.449737315177918,spoof
PA_E_0031043,spoof,13.007226943969727,0.234,11.179256439208984,0.268,13.264575958251953,0.287,1.0,0.211,10.057665130615234,spoof
PA_E_0031044,spoof,11.968469619750977,0.234,10.858964920043945,0.268,10.399518013000488,0.287,1.0,0.211,8.906486159324645,spoof
PA_E_0031045,bonafide,-7.693098068237305,0.234,-7.219661235809326,0.268,-6.5499186515808105,0.287,8.603980177213089e-07,0.211,-5.61488063062414,bonafide
PA_E_0031046,spoof,13.693513870239258,0.234,10.884305000305176,0.268,5.153682231903076,0.287,1.0,0.211,7.811382786273956,spoof
PA_E_0031047,spoof,14.117547035217285,0.234,13.786433219909668,0.268,10.058186531066895,0.287,1.0,0.211,10.095969643592834,spoof
PA_E_0031048,spoof,9.814510345458984,0.234,11.187232971191406,0.268,14.230362892150879,0.287,1.0,0.211,9.589888007164001,spoof
PA_E_0031049,spoof,16.30582618713379,0.234,11.292163848876953,0.268,11.808982849121094,0.287,1.0,0.211,10.442041316986085,spoof
PA_E_0031050,spoof,14.534420013427734,0.234,11.767356872558594,0.268,17.56155014038086,0.287,1.0,0.211,11.8058708152771,spoof
PA_E_0031051,bonafide,-4.648397445678711,0.234,-6.616804599761963,0.268,-5.698741912841797,0.287,0.003832070389762521,0.211,-4.49575899715838,bonafide
PA_E_0031052,spoof,8.941495895385742,0.234,9.09814453125,0.268,12.577149391174316,0.287,1.0,0.211,8.351254649162293,spoof
PA_E_0031053,spoof,7.496293067932129,0.234,9.241021156311035,0.268,11.278413772583008,0.287,1.0,0.211,7.6786310005188,spoof
PA_E_0031054,bonafide,-3.8312535285949707,0.234,-6.891868591308594,0.268,-6.170147895812988,0.287,3.816392890598763e-08,0.211,-4.514366546207666,bonafide
PA_E_0031055,spoof,13.617208480834961,0.234,8.352666854858398,0.268,16.23444175720215,0.287,1.0,0.211,10.295226285934449,spoof
PA_E_0031056,spoof,13.780781745910645,0.234,10.728582382202148,0.268,15.354222297668457,0.287,1.0,0.211,10.717624806404114,spoof
PA_E_0031057,spoof,13.91712760925293,0.234,9.608677864074707,0.268,14.70504379272461,0.287,1.0,0.211,10.263081096649168,spoof
PA_E_0031058,spoof,11.618593215942383,0.234,12.348418235778809,0.268,13.804804801940918,0.287,1.0,0.211,10.201105877876282,spoof
PA_E_0031059,spoof,8.100301742553711,0.234,12.816205024719238,0.268,16.983938217163086,0.287,1.0,0.211,10.41560382270813,spoof
PA_E_0031060,spoof,15.890511512756348,0.234,12.49023723602295,0.268,7.036396503448486,0.287,1.0,0.211,9.296209069728851,spoof
PA_E_0031061,spoof,9.86245346069336,0.234,9.607356071472168,0.268,12.683786392211914,0.287,1.0,0.211,8.733832231521607,spoof
PA_E_0031062,spoof,14.647051811218262,0.234,8.339634895324707,0.268,9.700675964355469,0.287,1.0,0.211,8.657526277542114,spoof
PA_E_0031063,spoof,12.602957725524902,0.234,15.04568099975586,0.268,13.23339557647705,0.287,1.0,0.211,10.990319146156311,spoof
PA_E_0031064,bonafide,-4.549809455871582,0.234,-5.960216999053955,0.268,-3.412667751312256,0.287,0.0034936186857521534,0.211,-3.640692059504334,bonafide
PA_E_0031065,spoof,13.719483375549316,0.234,11.974754333496094,0.268,13.165789604187012,0.287,1.0,0.211,10.409174887657166,spoof
PA_E_0031066,spoof,16.246477127075195,0.234,11.606093406677246,0.268,13.450014114379883,0.287,1.0,0.211,10.983262731552124,spoof
PA_E_0031067,spoof,13.279685974121094,0.234,8.568337440490723,0.268,13.353131294250488,0.287,1.0,0.211,9.44710963344574,spoof
PA_E_0031068,spoof,17.691844940185547,0.234,13.253207206726074,0.268,16.99492835998535,0.287,1.0,0.211,12.780295686721802,spoof
PA_E_0031069,spoof,14.693219184875488,0.234,11.429726600646973,0.268,17.229429244995117,0.287,1.0,0.211,11.657226211547853,spoof
PA_E_0031070,bonafide,-6.404547691345215,0.234,-8.288615226745605,0.268,-6.71826171875,0.287,0.0011332412250339985,0.211,-5.647915039925371,bonafide
PA_E_0031071,bonafide,-7.497876167297363,0.234,-8.577109336853027,0.268,-7.328861713409424,0.287,0.00040012941462919116,0.211,-6.1564672098662125,bonafide
PA_E_0031072,spoof,11.735053062438965,0.234,12.27993106842041,0.268,17.064979553222656,0.287,1.0,0.211,11.14567307472229,spoof
PA_E_0031073,spoof,13.158552169799805,0.234,9.081572532653809,0.268,15.050431251525879,0.287,1.0,0.211,10.043436415672302,spoof
PA_E_0031074,spoof,12.644027709960938,0.234,9.494349479675293,0.268,11.996292114257812,0.287,1.0,0.211,9.15712398147583,spoof
PA_E_0031075,spoof,11.656418800354004,0.234,10.62880802154541,0.268,8.14320182800293,0.287,0.9999986886978149,0.211,8.124221197009085,spoof
PA_E_0031076,spoof,15.024020195007324,0.234,11.537164688110352,0.268,16.75483512878418,0.287,1.0,0.211,11.627218544006348,spoof
