ID,classe_real,score_EfficientNet-B0_cqcc,peso_EfficientNet-B0_cqcc,score_EfficientNet-B0_logmel,peso_EfficientNet-B0_logmel,score_EfficientNet-B0_stft,peso_EfficientNet-B0_stft,score_ResNet-18v2_cqt,peso_ResNet-18v2_cqt,score_final,decisao_final
PA_E_0008835,spoof,12.857044219970703,0.17,13.592327117919922,0.461,14.899142265319824,0.191,1.0,0.178,11.475496491432192,spoof
PA_E_0008836,bonafide,-3.148822069168091,0.17,-5.78095817565918,0.461,-4.703356742858887,0.191,0.0003282495599705726,0.178,-4.09860418020183,bonafide
PA_E_0008837,bonafide,-7.849279880523682,0.17,-6.9798736572265625,0.461,-6.970744609832764,0.191,4.0951569246772124e-08,0.178,-5.883511548859149,bonafide
PA_E_0008838,spoof,4.610251426696777,0.17,7.884917259216309,0.461,13.557527542114258,0.191,0.9999375343322754,0.178,7.186166240692139,spoof
PA_E_0008839,bonafide,-7.643035411834717,0.17,-6.673884868621826,0.461,-7.076470851898193,0.191,0.0002539996930863708,0.178,-5.727537665213749,bonafide
PA_E_0008840,spoof,11.26933765411377,0.17,9.679060935974121,0.461,10.51304817199707,0.191,0.9999990463256836,0.178,8.563826523780824,spoof
PA_E_0008841,spoof,9.001497268676758,0.17,16.514951705932617,0.461,25.293020248413086,0.191,1.0,0.178,14.152614139556885,spoof
PA_E_0008843,spoof,11.889299392700195,0.17,15.125883102416992,0.461,12.654865264892578,0.191,1.0,0.178,11.589292272567752,spoof
PA_E_0008844,spoof,9.641244888305664,0.17,14.310916900634766,0.461,18.264095306396484,0.191,1.0,0.178,11.90278652572632,spoof
PA_E_0008845,spoof,15.77774429321289,0.17,16.08820152282715,0.461,18.581872940063477,0.191,1.0,0.178,13.826015163421632,spoof
PA_E_0008846,spoof,11.970540046691895,0.17,10.312039375305176,0.461,12.306675910949707,0.191,1.0,0.178,9.317417058944704,spoof
PA_E_0008847,spoof,13.653270721435547,0.17,14.384505271911621,0.461,17.4328670501709,0.191,1.0,0.178,12.459990559577944,spoof
PA_E_0008848,spoof,3.903416633605957,0.17,2.349294662475586,0.461,3.590787172317505,0.191,0.9999308586120605,0.178,2.6104337098598482,spoof
PA_E_0008849,spoof,8.394627571105957,0.17,8.539956092834473,0.461,14.732478141784668,0.191,1.0,0.178,8.355909770965578,spoof
PA_E_0008850,bonafide,-4.092930793762207,0.17,-5.127167224884033,0.461,-4.560476779937744,0.191,0.007285951636731625,0.178,-3.9291764911878855,bonafide
PA_E_0008851,spoof,13.133588790893555,0.17,14.576432228088379,0.461,16.39702796936035,0.191,1.0,0.178,12.262277693748477,spoof
PA_E_0008852,bonafide,-5.71307373046875,0.17,-5.514769077301025,0.461,-1.8647677898406982,0.191,1.6007234080461785e-05,0.178,-3.8696988773873673,bonafide
PA_E_0008853,spoof,22.136472702026367,0.17,17.36786651611328,0.461,15.717689514160156,0.191,1.0,0.178,14.949865520477296,spoof
PA_E_0008854,spoof,15.078888893127441,0.17,14.473331451416016,0.461,16.194244384765625,0.191,1.0,0.178,12.506717588424685,spoof
PA_E_0008855,spoof,9.061702728271484,0.17,12.936553955078125,0.461,14.040475845336914,0.191,1.0,0.178,10.36397172355652,spoof
PA_E_0008856,spoof,16.051877975463867,0.17,12.843757629394531,0.461,17.15851593017578,0.191,1.0,0.178,12.105068065643312,spoof
PA_E_0008857,spoof,16.023693084716797,0.17,9.688973426818848,0.461,11.084989547729492,0.191,1.0,0.178,9.485877577781679,spoof
PA_E_0008858,spoof,14.627872467041016,0.17,11.11606216430664,0.461,16.074806213378906,0.191,1.0,0.178,10.859530963897706,spoof
PA_E_0008859,spoof,9.62399673461914,0.17,12.777634620666504,0.461,12.659066200256348,0.191,1.0,0.178,10.122450649261477,spoof
PA_E_0008860,spoof,17.4427433013916,0.17,13.624316215515137,0.461,16.67447280883789,0.191,1.0,0.178,12.60890044307709,spoof
PA_E_0008861,spoof,13.346020698547363,0.17,13.216392517089844,0.461,18.394943237304688,0.191,1.0,0.178,12.053014627456665,spoof
PA_E_0008863,spoof,11.297316551208496,0.17,10.113199234008789,0.461,12.062402725219727,0.191,1.0,0.178,9.064647581100466,spoof
PA_E_0008864,spoof,8.748261451721191,0.17,11.94616413116455,0.461,19.87921142578125,0.191,0.9999996423721313,0.178,10.969315429925919,spoof
PA_E_0008865,spoof,8.670754432678223,0.17,11.502555847167969,0.461,14.150505065917969,0.191,1.0,0.178,9.657452966690066,spoof
PA_E_0008866,spoof,11.255353927612305,0.17,12.171469688415527,0.461,17.82320213317871,0.191,1.0,0.178,11.106689301490785,spoof
PA_E_0008867,spoof,13.554994583129883,0.17,17.157602310180664,0.461,16.7380313873291,0.191,1.0,0.178,13.588967739105227,spoof
PA_E_0008868,spoof,11.002394676208496,0.17,10.128632545471191,0.461,20.729938507080078,0.191,1.0,0.178,10.67712495326996,spoof
PA_E_0008869,spoof,18.34893798828125,0.17,12.987539291381836,0.461,25.202608108520508,0.191,1.0,0.178,14.098273220062257,spoof
PA_E_0008870,spoof,13.353021621704102,0.17,12.91545581817627,0.461,16.45171546936035,0.191,1.0,0.178,11.544316462516786,spoof
PA_E_0008871,bonafide,-4.768957138061523,0.17,-6.600953102111816,0.461,-7.272958755493164,0.191,0.0001968898723134771,0.178,-5.242862169445929,bonafide
PA_E_0008872,spoof,11.113546371459961,0.17,15.606632232666016,0.461,8.335289001464844,0.191,1.0,0.178,10.854000541687013,spoof
PA_E_0008873,spoof,8.396328926086426,0.17,8.588449478149414,0.461,6.570785045623779,0.191,0.23523466289043427,0.178,6.683542840570212,spoof
PA_E_0008874,spoof,8.367061614990234,0.17,8.137372016906738,0.461,4.7597808837890625,0.191,0.9999929666519165,0.178,6.2608458712100985,spoof
PA_E_0008875,spoof,11.40307903289795,0.17,17.21403694152832,0.461,22.29113006591797,0.191,1.0,0.178,14.30980030822754,spoof
PA_E_0008876,bonafide,-5.504710674285889,0.17,-5.430558204650879,0.461,-6.8009443283081055,0.191,1.9390461602597497e-05,0.178,-4.738265062177339,bonafide
PA_E_0008877,spoof,12.947757720947266,0.17,9.998677253723145,0.461,15.317609786987305,0.191,1.0,0.178,9.914172495841981,spoof
PA_E_0008878,spoof,13.01296615600586,0.17,11.614352226257324,0.461,18.148893356323242,0.191,1.0,0.178,11.210859253883363,spoof
PA_E_0008879,spoof,12.369219779968262,0.17,12.43883228302002,0.461,18.00201988220215,0.191,1.0,0.178,11.453454842567444,spoof
PA_E_0008880,spoof,12.027181625366211,0.17,9.517436027526855,0.461,11.108800888061523,0.191,1.0,0.178,8.731939854621888,spoof
PA_E_0008881,spoof,6.606223106384277,0.17,7.080148696899414,0.461,7.5637383460998535,0.191,0.9998258948326111,0.178,6.009649510741234,spoof
PA_E_0008882,spoof,12.286236763000488,0.17,8.096704483032227,0.461,9.887269973754883,0.191,1.0,0.178,7.887709581375123,spoof
PA_E_0008883,spoof,11.498859405517578,0.17,13.532959938049316,0.461,20.241559982299805,0.191,1.0,0.178,12.237638586997987,spoof
PA_E_0008884,spoof,8.792574882507324,0.17,12.989482879638672,0.461,18.21075439453125,0.191,1.0,0.178,11.139143426895144,spoof
PA_E_0008886,spoof,10.850574493408203,0.17,12.617850303649902,0.461,13.416223526000977,0.191,1.0,0.178,10.401925347328188,spoof
PA_E_0008887,spoof,10.154367446899414,0.17,12.416731834411621,0.461,12.686622619628906,0.191,1.0,0.178,10.05150076198578,spoof
PA_E_0008888,spoof,9.415772438049316,0.17,11.941801071166992,0.461,15.9261474609375,0.191,1.0,0.178,10.32574577331543,spoof
PA_E_0008889,spoof,11.001433372497559,0.17,2.096712827682495,0.461,10.48971176147461,0.191,0.9999921321868896,0.178,5.018361832857132,spoof
PA_E_0008890,spoof,12.997947692871094,0.17,13.803963661193848,0.461,19.465648651123047,0.191,1.0,0.178,12.469217247962954,spoof
PA_E_0008891,spoof,12.518964767456055,0.17,11.757213592529297,0.461,17.22614288330078,0.191,1.0,0.178,11.016492767333986,spoof
PA_E_0008892,spoof,5.2217817306518555,0.17,0.07013321667909622,0.461,1.7361538410186768,0.191,0.007238716818392277,0.178,1.2529281823281198,bonafide
PA_E_0008893,spoof,12.332269668579102,0.17,10.21874713897705,0.461,9.768235206604004,0.191,1.0,0.178,8.851061199188234,spoof
PA_E_0008894,spoof,10.65658187866211,0.17,16.06066131591797,0.461,18.49506378173828,0.191,1.0,0.178,12.926140968322755,spoof
PA_E_0008895,spoof,11.48964786529541,0.17,10.52013874053955,0.461,14.03604793548584,0.191,1.0,0.178,9.66190925216675,spoof
PA_E_0008896,spoof,15.609647750854492,0.17,11.855133056640625,0.461,20.823122024536133,0.191,1.0,0.178,12.274072763442994,spoof
PA_E_0008897,spoof,13.903695106506348,0.17,11.915594100952148,0.461,10.969341278076172,0.191,1.0,0.178,10.12986123275757,spoof
PA_E_0008898,spoof,9.635614395141602,0.17,8.304494857788086,0.461,10.530755996704102,0.191,1.0,0.178,7.6558009719848625,spoof
PA_E_0008899,spoof,13.575554847717285,0.17,12.526981353759766,0.461,19.903972625732422,0.191,1.0,0.178,12.062441499710085,spoof
PA_E_0008900,spoof,10.966287612915039,0.17,13.18592643737793,0.461,11.645750045776367,0.191,1.0,0.178,10.34531924057007,spoof
PA_E_0008901,bonafide,-2.448888063430786,0.17,-6.938518524169922,0.461,-4.320991516113281,0.191,1.5242382687574718e-05,0.178,-4.440274676859087,bonafide
PA_E_0008902,spoof,17.166751861572266,0.17,12.52546501159668,0.461,14.449613571166992,0.191,1.0,0.178,11.630463378906253,spoof
PA_E_0008903,spoof,3.7145233154296875,0.17,4.953685760498047,0.461,6.998059272766113,0.191,0.9726116061210632,0.178,4.424872286200523,spoof
PA_E_0008904,spoof,6.968379497528076,0.17,11.46255111694336,0.461,11.062786102294922,0.191,0.9999998807907104,0.178,8.759852703809738,spoof
PA_E_0008905,spoof,13.757165908813477,0.17,16.86762809753418,0.461,20.619916915893555,0.191,1.0,0.178,14.23109888839722,spoof
PA_E_0008906,spoof,9.343240737915039,0.17,11.707707405090332,0.461,21.731657028198242,0.191,1.0,0.178,11.314350531578064,spoof
PA_E_0008907,bonafide,-7.726406097412109,0.17,-6.906203746795654,0.461,-7.037720203399658,0.191,3.513646973374307e-08,0.178,-5.841453516427899,bonafide
PA_E_0008908,spoof,9.50803279876709,0.17,12.321839332580566,0.461,20.171234130859375,0.191,1.0,0.178,11.327439227104188,spoof
PA_E_0008909,spoof,6.147822856903076,0.17,15.478597640991211,0.461,30.889970779418945,0.191,1.0,0.178,14.258747817039492,spoof
PA_E_0008910,spoof,16.863800048828125,0.17,15.11532974243164,0.461,15.693115234375,0.191,1.0,0.178,13.010398029327394,spoof
PA_E_0008911,spoof,11.930671691894531,0.17,8.325127601623535,0.461,11.414682388305664,0.191,0.9997369647026062,0.178,8.224255527853964,spoof
PA_E_0008912,spoof,9.207491874694824,0.17,14.492287635803223,0.461,14.884841918945312,0.191,1.0,0.178,11.267223025321961,spoof
PA_E_0008913,spoof,14.11856746673584,0.17,10.045291900634766,0.461,10.03911018371582,0.191,1.0,0.178,9.126506080627443,spoof
PA_E_0008914,spoof,11.50961685180664,0.17,9.572017669677734,0.461,11.15952205657959,0.191,0.999998927116394,0.178,8.678803532361984,spoof
PA_E_0008915,spoof,15.678498268127441,0.17,14.805612564086914,0.461,20.250890731811523,0.191,1.0,0.178,13.536652227401735,spoof
PA_E_0008916,spoof,9.690679550170898,0.17,15.327699661254883,0.461,14.175456047058105,0.191,1.0,0.178,11.598997172355652,spoof
PA_E_0008918,spoof,9.248249053955078,0.17,11.171151161193848,0.461,14.606843948364258,0.191,0.9999966621398926,0.178,9.6900096244812,spoof
PA_E_0008919,spoof,10.373873710632324,0.17,14.540492057800293,0.461,15.2743558883667,0.191,1.0,0.178,11.56212734413147,spoof
PA_E_0008920,spoof,18.58921241760254,0.17,11.190116882324219,0.461,7.565938472747803,0.191,1.0,0.178,9.94190424203873,spoof
PA_E_0008921,spoof,12.53062915802002,0.17,10.99632453918457,0.461,9.773576736450195,0.191,1.0,0.178,9.244265726089479,spoof
PA_E_0008922,spoof,15.840775489807129,0.17,14.677993774414062,0.461,20.115116119384766,0.191,1.0,0.178,13.479474142074586,spoof
PA_E_0008923,spoof,9.024360656738281,0.17,8.748570442199707,0.461,14.236695289611816,0.191,0.999998927116394,0.178,8.464440894842147,spoof
PA_E_0008924,spoof,9.617080688476562,0.17,4.508631229400635,0.461,16.55785369873047,0.191,0.9999581575393677,0.178,7.053925322294234,spoof
PA_E_0008925,spoof,14.169563293457031,0.17,9.430586814880371,0.461,11.33693790435791,0.191,1.0,0.178,9.099681421279909,spoof
PA_E_0008926,spoof,4.563075065612793,0.17,11.220192909240723,0.461,14.708393096923828,0.191,1.0,0.178,8.935534773826602,spoof
PA_E_0008927,spoof,7.552925109863281,0.17,7.782888412475586,0.461,11.83397388458252,0.191,1.0,0.178,7.310197838783265,spoof
PA_E_0008928,spoof,12.347431182861328,0.17,13.917223930358887,0.461,23.238128662109375,0.191,1.0,0.178,13.131386107444765,spoof
PA_E_0008929,spoof,12.923280715942383,0.17,11.092841148376465,0.461,12.772364616394043,0.191,1.0,0.178,9.92827913284302,spoof
PA_E_0008930,spoof,11.975129127502441,0.17,9.838223457336426,0.461,7.133525371551514,0.191,0.9999995231628418,0.178,8.111696226596832,spoof
PA_E_0008931,bonafide,-6.047663688659668,0.17,-5.863951206207275,0.461,-5.817088603973389,0.191,0.9955190420150757,0.178,-4.665245867013931,bonafide
PA_E_0008932,spoof,2.543086528778076,0.17,6.323526382446289,0.461,13.875473976135254,0.191,1.0,0.178,6.175685901641846,spoof
PA_E_0008933,bonafide,-6.238487243652344,0.17,-7.074000835418701,0.461,-6.886239051818848,0.191,3.866273061703396e-07,0.178,-5.63692880662666,bonafide
PA_E_0008934,spoof,7.005938529968262,0.17,6.673659324645996,0.461,14.317551612854004,0.191,0.9999922513961792,0.178,7.180217477560044,spoof
PA_E_0008935,spoof,15.776782989501953,0.17,11.54596996307373,0.461,20.651227951049805,0.191,1.0,0.178,12.127129799842837,spoof
PA_E_0008936,spoof,11.881574630737305,0.17,13.109960556030273,0.461,15.58481216430664,0.191,1.0,0.178,11.218258626937867,spoof
PA_E_0008937,spoof,7.491743087768555,0.17,12.03620433807373,0.461,19.842432022094727,0.191,0.9998457431793213,0.178,10.790163583278657,spoof
PA_E_0008938,bonafide,-4.962916851043701,0.17,-5.075634479522705,0.461,-0.9459764957427979,0.191,5.203486580285244e-05,0.178,-3.3642356082181584,bonafide
PA_E_0008939,spoof,-1.951308250427246,0.17,6.923755168914795,0.461,10.947417259216309,0.191,0.9992455244064331,0.178,5.12895113015175,spoof
PA_E_0008940,spoof,17.088939666748047,0.17,12.625887870788574,0.461,17.889087677001953,0.191,1.0,0.178,12.320469798088075,spoof
PA_E_0008941,spoof,10.803033828735352,0.17,10.850703239440918,0.461,17.3573055267334,0.191,1.0,0.178,10.331935299873352,spoof
PA_E_0008942,spoof,13.649371147155762,0.17,13.469446182250977,0.461,14.288150787353516,0.191,1.0,0.178,11.436844585418703,spoof
PA_E_0008943,spoof,8.663347244262695,0.17,1.307583212852478,0.461,10.471900939941406,0.191,0.9999995231628418,0.178,4.2536978873014455,spoof
PA_E_0008944,spoof,14.29074764251709,0.17,12.581228256225586,0.461,14.633832931518555,0.191,1.0,0.178,11.202435415267946,spoof
PA_E_0008945,spoof,16.8110408782959,0.17,14.358683586120605,0.461,16.531402587890625,0.191,1.0,0.178,12.812727976799012,spoof
PA_E_0008946,spoof,13.088202476501465,0.17,18.4140625,0.461,21.247928619384766,0.191,1.0,0.178,14.95023159980774,spoof
PA_E_0008947,spoof,15.772414207458496,0.17,14.241947174072266,0.461,21.134519577026367,0.191,1.0,0.178,13.461541301727296,spoof
PA_E_0008948,spoof,16.828786849975586,0.17,14.507134437561035,0.461,9.32251262664795,0.191,1.0,0.178,11.507282651901246,spoof
PA_E_0008949,spoof,12.504847526550293,0.17,10.934507369995117,0.461,15.320460319519043,0.191,1.0,0.178,10.270839898109436,spoof
PA_E_0008950,bonafide,-6.846185207366943,0.17,-5.542232990264893,0.461,-7.0916829109191895,0.191,2.0558855950980615e-08,0.178,-5.073332326090585,bonafide
PA_E_0008951,spoof,14.574414253234863,0.17,14.615596771240234,0.461,22.599205017089844,0.191,1.0,0.178,13.709888692855836,spoof
PA_E_0008952,spoof,13.653801918029785,0.17,15.184432983398438,0.461,24.37208366394043,0.191,1.0,0.178,14.154237911224367,spoof
PA_E_0008953,spoof,6.440882205963135,0.17,13.866265296936035,0.461,15.96668815612793,0.191,1.0,0.178,10.714935714721681,spoof
PA_E_0008954,spoof,12.57253646850586,0.17,9.105849266052246,0.461,16.968528747558594,0.191,0.9999715089797974,0.178,9.754111630678176,spoof
PA_E_0008955,spoof,10.783032417297363,0.17,12.433961868286133,0.461,17.60205078125,0.191,1.0,0.178,11.105163631439211,spoof
PA_E_0008956,spoof,12.817436218261719,0.17,11.317480087280273,0.461,9.6392183303833,0.191,1.0,0.178,9.41541317844391,spoof
PA_E_0008957,spoof,18.10428237915039,0.17,17.746335983276367,0.461,27.36564064025879,0.191,1.0,0.178,16.6636262550354,spoof
PA_E_0008958,bonafide,-7.477382183074951,0.17,-0.10499504208564758,0.461,0.4677388668060303,0.191,0.02627567946910858,0.178,-1.2255424910187724,bonafide
PA_E_0008959,spoof,15.710567474365234,0.17,14.677098274230957,0.461,13.650594711303711,0.191,0.7019835710525513,0.178,12.169155440568925,spoof
PA_E_0008960,bonafide,-5.606812477111816,0.17,-5.009790897369385,0.461,-6.0704851150512695,0.191,0.003991216421127319,0.178,-4.421423945248127,bonafide
PA_E_0008961,bonafide,0.7650677561759949,0.17,-6.062018871307373,0.461,-5.363887310028076,0.191,0.008614106103777885,0.178,-3.6874983464516706,bonafide
PA_E_0008962,spoof,14.093050003051758,0.17,15.093738555908203,0.461,27.461767196655273,0.191,1.0,0.178,14.777229509353639,spoof
PA_E_0008963,bonafide,-5.005991458892822,0.17,-7.040562629699707,0.461,-6.787546157836914,0.191,4.183782493782928e-06,0.178,-5.393138491736912,bonafide
PA_E_0008964,spoof,15.045790672302246,0.17,13.3153076171875,0.461,17.616680145263672,0.191,1.0,0.178,12.238927133560182,spoof
PA_E_0008966,spoof,15.24553394317627,0.17,14.621526718139648,0.461,14.47758674621582,0.191,1.0,0.178,12.275483655929566,spoof
PA_E_0008967,spoof,9.40927505493164,0.17,10.427297592163086,0.461,22.98822021484375,0.191,1.0,0.178,10.97531101036072,spoof
PA_E_0008968,spoof,7.2866435050964355,0.17,4.039905071258545,0.461,1.308525800704956,0.191,0.7615246772766113,0.178,3.4866054542064666,spoof
PA_E_0008969,spoof,16.265378952026367,0.17,12.925766944885254,0.461,18.266456604003906,0.191,1.0,0.178,12.390786194801333,spoof
PA_E_0008970,spoof,7.897884845733643,0.17,10.306207656860352,0.461,14.949799537658691,0.191,1.0,0.178,9.127213865280153,spoof
PA_E_0008971,spoof,13.011836051940918,0.17,10.0880765914917,0.461,14.416772842407227,0.191,1.0,0.178,9.794219050407412,spoof
PA_E_0008972,bonafide,-6.59424352645874,0.17,-6.410308837890625,0.461,-5.789543628692627,0.191,1.1729775906133e-06,0.178,-5.181976398055845,bonafide
PA_E_0008973,bonafide,-1.8335015773773193,0.17,0.0544433631002903,0.461,0.21192368865013123,0.191,8.123309669372247e-08,0.178,-0.24611943877324421,bonafide
PA_E_0008974,spoof,9.694077491760254,0.17,13.289728164672852,0.461,15.817182540893555,0.191,1.0,0.178,10.973639722824098,spoof
PA_E_0008975,spoof,5.066808223724365,0.17,1.4016939401626587,0.461,4.576643466949463,0.191,0.9999805688858032,0.178,2.5596737478971483,spoof
PA_E_0008976,spoof,15.344143867492676,0.17,12.984480857849121,0.461,15.581418991088867,0.191,1.0,0.178,11.748401160240174,spoof
PA_E_0008977,spoof,10.351865768432617,0.17,15.526415824890137,0.461,21.700531005859375,0.191,1.0,0.178,13.24029629802704,spoof
PA_E_0008978,spoof,16.583641052246094,0.17,11.062559127807617,0.461,17.396211624145508,0.191,1.0,0.178,11.41973515701294,spoof
PA_E_0008979,spoof,14.901339530944824,0.17,13.138419151306152,0.461,15.015641212463379,0.191,1.0,0.178,11.636026420593263,spoof
PA_E_0008980,spoof,7.499044895172119,0.17,8.275838851928711,0.461,11.702680587768555,0.191,0.9997041821479797,0.178,7.503158679604531,spoof
PA_E_0008981,spoof,15.297417640686035,0.17,11.408282279968262,0.461,20.160356521606445,0.191,1.0,0.178,11.888407225608827,spoof
PA_E_0008982,bonafide,-6.684560775756836,0.17,-7.048363208770752,0.461,-4.158156394958496,0.191,2.4230312192230485e-05,0.178,-5.179874329563481,bonafide
PA_E_0008983,spoof,13.728245735168457,0.17,13.120096206665039,0.461,22.970413208007812,0.191,1.0,0.178,12.947515048980714,spoof
PA_E_0008984,spoof,6.232149124145508,0.17,10.285886764526367,0.461,11.683601379394531,0.191,1.0,0.178,8.210827013015749,spoof
PA_E_0008985,spoof,9.060689926147461,0.17,13.19635009765625,0.461,19.106918334960938,0.191,1.0,0.178,11.45125608444214,spoof
PA_E_0008986,spoof,19.806201934814453,0.17,17.01127815246582,0.461,22.103029251098633,0.191,1.0,0.178,15.608932144165042,spoof
PA_E_0008987,spoof,14.960625648498535,0.17,13.730493545532227,0.461,23.04701805114746,0.191,1.0,0.178,13.453044332504273,spoof
PA_E_0008989,spoof,11.908045768737793,0.17,8.048284530639648,0.461,12.325692176818848,0.191,0.9999991655349731,0.178,8.26683400654793,spoof
PA_E_0008990,spoof,11.164108276367188,0.17,10.766324043273926,0.461,17.393692016601562,0.191,1.0,0.178,10.361368966102601,spoof
PA_E_0008991,spoof,15.639142990112305,0.17,15.737818717956543,0.461,11.089076042175293,0.191,1.0,0.178,12.209802261352541,spoof
PA_E_0008992,spoof,11.987157821655273,0.17,14.391960144042969,0.461,12.556648254394531,0.191,1.0,0.178,11.248830272674562,spoof
PA_E_0008993,spoof,11.973231315612793,0.17,13.170329093933105,0.461,18.589683532714844,0.191,1.0,0.178,11.835600590705873,spoof
PA_E_0008994,spoof,13.260875701904297,0.17,17.360464096069336,0.461,25.517122268676758,0.191,0.9999996423721313,0.178,15.309293107271195,spoof
PA_E_0008995,spoof,11.58831787109375,0.17,7.017790794372559,0.461,8.493409156799316,0.191,1.0,0.178,7.005456743240356,spoof
PA_E_0008996,spoof,11.368739128112793,0.17,15.501239776611328,0.461,17.993379592895508,0.191,1.0,0.178,12.69349269104004,spoof
PA_E_0008997,spoof,16.64386558532715,0.17,14.567375183105469,0.461,19.50226402282715,0.191,1.0,0.178,13.447949537277221,spoof
PA_E_0008998,spoof,19.395410537719727,0.17,15.993743896484375,0.461,22.33814811706543,0.191,1.0,0.178,15.11492201805115,spoof
PA_E_0008999,spoof,16.386594772338867,0.17,9.162630081176758,0.461,10.870525360107422,0.191,1.0,0.178,9.263963922500611,spoof
PA_E_0009000,spoof,14.031033515930176,0.17,4.515476703643799,0.461,14.331253051757812,0.191,1.0,0.178,7.382179790973663,spoof
PA_E_0009001,spoof,13.737818717956543,0.17,16.247209548950195,0.461,17.662002563476562,0.191,1.0,0.178,13.376835273742676,spoof
PA_E_0009002,spoof,11.944395065307617,0.17,13.087090492248535,0.461,18.13418197631836,0.191,1.0,0.178,11.705324635505677,spoof
PA_E_0009003,spoof,10.381890296936035,0.17,14.784910202026367,0.461,28.93391227722168,0.191,1.0,0.178,14.285142198562623,spoof
PA_E_0009004,spoof,13.990406036376953,0.17,12.626641273498535,0.461,18.749399185180664,0.191,1.0,0.178,11.958385897636415,spoof
PA_E_0009005,spoof,4.030154228210449,0.17,-0.09126360714435577,0.461,1.5746660232543945,0.191,0.3467375338077545,0.178,1.005534187361598,bonafide
PA_E_0009006,spoof,13.154616355895996,0.17,12.095479965209961,0.461,16.436050415039062,0.191,1.0,0.178,11.129586673736574,spoof
PA_E_0009007,spoof,15.727968215942383,0.17,13.491436958312988,0.461,19.72394371032715,0.191,1.0,0.178,12.83858028316498,spoof
PA_E_0009008,spoof,11.196303367614746,0.17,15.96217155456543,0.461,20.72743034362793,0.191,1.0,0.178,13.398871854782106,spoof
PA_E_0009009,spoof,7.283134460449219,0.17,6.602462291717529,0.461,15.99326229095459,0.191,0.9996272325515747,0.178,7.514514719724655,spoof
PA_E_0009010,bonafide,-7.187832355499268,0.17,-6.837799072265625,0.461,-6.690037250518799,0.191,1.7451792233558194e-09,0.178,-5.6519539872877775,bonafide
PA_E_0009011,spoof,8.856067657470703,0.17,10.70976448059082,0.461,15.459303855895996,0.191,1.0,0.178,9.573459963798523,spoof
PA_E_0009012,spoof,18.640331268310547,0.17,15.873980522155762,0.461,18.28860855102539,0.191,1.0,0.178,14.15788556957245,spoof
PA_E_0009013,spoof,12.029181480407715,0.17,11.660649299621582,0.461,12.49726676940918,0.191,0.9999902248382568,0.178,9.985496391773225,spoof
PA_E_0009014,spoof,10.07966136932373,0.17,14.283388137817383,0.461,12.927165031433105,0.191,1.0,0.178,10.945272885322572,spoof
PA_E_0009015,spoof,17.390634536743164,0.17,18.190067291259766,0.461,16.890382766723633,0.191,1.0,0.178,14.746092000961305,spoof
PA_E_0009016,spoof,12.647096633911133,0.17,12.502691268920898,0.461,13.581633567810059,0.191,1.0,0.178,10.685839114189148,spoof
PA_E_0009017,spoof,16.441802978515625,0.17,14.131078720092773,0.461,18.11152458190918,0.191,1.0,0.178,12.94683499145508,spoof
PA_E_0009018,bonafide,-5.474452972412109,0.17,-6.898430347442627,0.461,-7.363633632659912,0.191,5.684141228812223e-07,0.178,-5.517287318141439,bonafide
PA_E_0009019,spoof,16.78583335876465,0.17,12.003608703613281,0.461,17.51561737060547,0.191,1.0,0.178,11.91073820114136,spoof
PA_E_0009020,spoof,16.2806396484375,0.17,18.558088302612305,0.461,19.108945846557617,0.191,1.0,0.178,15.150796104431155,spoof
PA_E_0009021,spoof,8.860081672668457,0.17,12.348847389221191,0.461,12.727132797241211,0.191,1.0,0.178,9.80791489505768,spoof
PA_E_0009022,bonafide,-5.487344741821289,0.17,-5.0788254737854,0.461,-2.04116153717041,0.191,0.00010213532368652523,0.178,-3.664030823036621,bonafide
PA_E_0009023,spoof,13.029329299926758,0.17,12.87464714050293,0.461,18.411409378051758,0.191,1.0,0.178,11.844777503967286,spoof
PA_E_0009024,spoof,2.231893539428711,0.17,7.246131896972656,0.461,10.763460159301758,0.191,0.9999877214431763,0.178,5.953707411050797,spoof
PA_E_0009025,spoof,9.31385612487793,0.17,6.140316009521484,0.461,11.32886028289795,0.191,1.0,0.178,6.75585353565216,spoof
PA_E_0009026,spoof,11.320333480834961,0.17,13.742664337158203,0.461,13.45775032043457,0.191,1.0,0.178,11.00825526237488,spoof
PA_E_0009027,spoof,15.793581008911133,0.17,19.305463790893555,0.461,27.640661239624023,0.191,1.0,0.178,17.042093875885012,spoof
PA_E_0009028,spoof,11.088010787963867,0.17,11.34251880645752,0.461,14.000317573547363,0.191,0.9999948740005493,0.178,9.965922747850417,spoof
PA_E_0009029,bonafide,-6.661609649658203,0.17,-6.799468994140625,0.461,-7.028255939483643,0.191,8.681358303874731e-05,0.178,-5.609410278364319,bonafide
PA_E_0009030,bonafide,-4.554950714111328,0.17,-4.626093864440918,0.461,-0.3351130485534668,0.191,1.3437865163723473e-05,0.178,-2.9709750932399026,bonafide
PA_E_0009031,spoof,21.37659454345703,0.17,23.220287322998047,0.461,28.735416412353516,0.191,1.0,0.178,20.00503806304932,spoof
PA_E_0009032,spoof,11.006998062133789,0.17,10.492488861083984,0.461,14.961584091186523,0.191,1.0,0.178,9.743889596939088,spoof
PA_E_0009033,spoof,16.5345458984375,0.17,8.021302223205566,0.461,14.911946296691895,0.191,0.9999998807907104,0.178,9.53487484908104,spoof
